document ID:        1  2  3  4  5  6  7  8  9  10  
DESPISING           1  0  0  0  1  0  0  0  0  0  
DESPITE             1  1  0  1  1  1  0  0  1  1  
DESPITEFUL          0  0  1  1  0  0  0  0  0  0  
DESPOILED           0  0  0  0  0  0  0  0  0  1  
DESTINIES           0  1  0  1  0  0  0  0  0  0  
DESTINY             1  0  1  1  1  0  0  1  0  0  
DESTITUTE           0  0  0  0  0  1  0  0  0  0  
DESTROY             0  0  1  0  1  1  1  0  1  1  
DESTROYED           0  0  1  0  0  0  0  0  0  0  
DESTROYER           0  0  0  0  1  0  0  0  0  0  
DESTROYS            1  0  1  0  0  0  0  0  0  0  
DESTRUCTION         0  0  0  1  1  0  0  1  1  1  
DETAIN              1  0  1  1  0  0  0  0  1  0  
DETECT              0  1  0  1  0  0  0  0  0  0  
DETERMIN            0  1  1  0  1  0  0  1  0  1  
DETERMINATE         1  0  0  0  0  0  0  0  0  0  
DETERMINATION       1  0  0  0  0  0  0  1  0  0  
DETERMINE           0  0  1  1  1  1  0  1  1  1  
DETERMINED          1  0  0  0  0  0  0  0  0  0  
DETERMINES          0  1  1  0  0  0  0  0  0  0  
DETEST              0  0  0  1  0  1  0  0  0  0  
DETESTED            1  0  0  0  0  0  1  0  0  0  
DETESTING           0  0  1  0  0  0  0  0  0  0  
DETRACT             0  0  0  0  0  0  0  0  0  1  
DETRACTION          0  0  0  0  0  0  0  1  0  0  
DEUCALION           0  0  0  0  1  0  0  0  0  0  
DEUM                0  0  0  0  0  0  0  0  1  0  
DEUX                0  0  0  0  0  0  0  0  1  0  
DEVANT              0  0  0  0  0  0  0  0  1  0  
DEVICE              0  1  0  1  0  1  1  0  1  0  
DEVICES             0  0  0  0  0  0  1  0  0  0  
DEVIL               1  1  1  1  1  1  1  1  1  1  
DEVILISH            0  0  0  0  0  1  0  0  1  1  
DEVILS              0  1  1  1  1  1  1  0  1  1  
DEVIS               0  1  1  1  0  0  1  0  1  0  
DEVISE              1  1  0  1  1  0  1  1  1  1  
DEVISED             1  0  0  0  0  0  1  1  0  0  
DEVOTED             0  0  1  0  0  0  0  0  0  0  
DEVOTION            0  1  1  0  1  0  0  1  0  1  
DEVOUR              1  0  0  0  1  0  0  1  0  0  
DEVOURING           1  1  0  0  0  0  0  0  0  0  
DEVOURS             0  0  1  0  0  0  0  0  0  0  
DEVOUT              0  0  0  0  0  0  0  1  0  0  
DEW                 0  1  1  0  0  1  0  0  1  1  
DEWS                0  1  0  0  1  1  0  0  0  0  
DEXTERITY           0  0  0  0  0  0  1  0  0  0  
DI                  0  1  0  0  0  0  0  0  0  0  
DIABLE              0  0  0  0  0  0  0  0  1  0  
DIADEM              0  1  0  1  0  0  0  0  1  1  
DIAL                1  0  0  1  1  0  0  1  1  0  
DIALOGUE            0  0  1  0  0  0  0  0  0  0  
DIALS               0  1  0  0  0  0  0  0  0  0  
DIAMOND             0  0  0  0  1  1  0  0  0  1  
DIAMONDS            0  1  0  0  0  0  0  0  0  1  
DIAN                1  1  1  0  0  1  0  0  0  0  
DIANA               1  0  1  1  0  1  1  0  0  0  
DICE                0  0  1  0  0  0  0  0  1  0  
DICED               0  0  0  0  0  0  1  0  0  0  
DICK                0  1  0  0  1  0  1  0  0  1  
DICKY               0  1  0  0  0  0  0  0  0  0  
DICTATOR            0  0  0  0  1  0  0  0  0  0  
DICTION             0  0  0  0  0  0  1  0  0  0  
DID                 1  1  1  1  1  1  1  1  1  1  
DIDO                0  0  0  1  0  0  0  0  0  1  
DIDST               1  1  1  1  1  1  1  1  1  1  
DIE                 1  1  1  1  1  1  1  1  1  1  
DIED                1  1  1  1  1  1  1  1  1  1  
DIEDST              0  0  0  0  0  1  0  0  0  0  
DIES                1  1  1  1  1  1  1  1  1  1  
DIEST               1  1  1  1  0  1  1  0  1  0  
DIET                0  0  1  1  1  1  1  1  1  0  
DIETED              0  0  1  0  1  1  0  0  1  0  
DIETER              0  0  0  0  0  1  0  0  0  0  
DIEU                0  0  0  0  0  0  0  0  1  1  
DIFF                0  0  1  0  0  0  0  1  0  0  
DIFFERENCE          1  1  1  1  0  1  1  0  1  0  
DIFFERENCES         1  0  0  0  0  0  1  0  0  0  
DIFFERENCY          0  0  0  0  0  1  0  0  0  0  
DIFFERENT           1  0  0  0  1  0  0  0  0  0  
DIFFERING           0  0  0  0  0  1  0  0  0  0  
DIFFERS             0  0  0  1  0  1  0  0  0  0  
DIFFICILE           0  0  0  0  0  0  0  0  1  0  
DIFFICULTY          0  0  1  0  0  0  0  0  0  0  
DIFFIDENCE          0  0  0  0  0  0  0  0  0  1  
DIFFUS              0  0  0  0  0  0  0  0  1  0  
DIG                 1  1  0  0  0  1  1  1  0  0  
DIGEST              0  0  0  1  1  0  0  0  1  1  
DIGESTED            0  0  1  0  0  0  0  0  1  0  
DIGESTION           0  1  0  0  0  0  0  0  0  0  
DIGESTIONS          0  0  0  0  1  0  0  0  1  0  
DIGG                0  1  0  0  0  0  1  0  1  0  
DIGNIFIED           1  0  0  0  0  1  0  0  0  0  
DIGNIFIES           1  0  0  0  1  0  0  0  0  0  
DIGNIFY             0  0  0  0  0  0  0  1  0  0  
DIGNITIES           0  0  1  0  0  0  1  1  1  0  
DIGNITY             1  1  1  1  0  1  1  1  1  1  
DIGRESSION          0  0  0  0  0  0  0  1  0  0  
DIGS                0  0  0  0  0  0  1  0  0  0  
DIGT                0  0  0  0  0  0  0  0  1  0  
DILATE              0  0  0  1  0  0  0  0  0  0  
DILATED             1  0  0  0  0  0  0  0  0  0  
DILD                0  0  0  0  0  0  1  0  0  0  
DILEMMAS            0  0  1  0  0  0  0  0  0  0  
DILIGENCE           0  0  0  0  0  1  1  0  0  1  
DILIGENT            0  0  0  0  0  1  0  0  0  0  
DIM                 0  0  0  0  0  0  0  1  1  1  
DIMENSIONS          0  0  0  0  0  0  0  1  0  0  
DIMINISH            0  0  0  1  0  0  0  0  0  0  
DIMINISHING         0  0  0  1  0  0  0  0  0  0  
DIMINUTION          0  0  1  0  0  1  0  0  0  0  
DIMINUTIVES         0  0  0  1  0  0  0  0  0  0  
DIMM                0  1  0  0  0  0  0  0  0  1  
DIMMED              1  0  0  0  0  0  0  0  0  0  
DIMPLED             0  0  1  0  0  0  0  0  0  0  
DIMS                0  0  0  0  0  0  0  0  0  1  
DIN                 0  0  1  0  1  1  0  0  0  0  
DINE                0  1  0  1  1  0  0  0  0  0  
DINED               0  0  0  1  1  1  0  0  0  0  
DINES               0  0  0  1  0  0  0  1  0  0  
DING                0  0  0  1  0  0  0  0  0  0  
DINING              0  0  0  0  0  0  0  1  0  0  
DINNER              1  0  1  1  1  1  1  1  1  0  
DINNERS             0  0  0  1  0  0  0  0  1  0  
DINNERTIME          0  0  0  1  0  0  0  0  0  0  
DINT                0  0  0  0  0  0  0  1  0  0  
DIOMED              0  0  0  1  0  0  0  0  0  0  
DIOMEDE             0  1  0  0  0  0  0  0  0  0  
DIOMEDES            0  0  1  1  0  0  0  0  0  0  
DIP                 0  0  0  0  0  0  1  0  0  0  
DIPP                0  1  0  0  0  0  0  0  0  0  
DIPPING             0  0  0  0  0  0  1  0  0  0  
DIRE                0  0  0  1  0  1  0  0  1  1  
DIRECT              0  1  1  1  1  1  1  0  1  1  
DIRECTED            1  0  0  0  0  1  0  1  1  1  
DIRECTION           0  0  0  0  0  0  1  0  1  0  
DIRECTIONS          0  0  0  0  0  0  0  1  1  1  
DIRECTITUDE         0  0  0  0  1  0  0  0  0  0  
DIRECTLY            1  1  0  0  1  1  1  1  1  0  
DIRT                0  0  0  0  0  1  1  0  0  1  
DIRTY               0  0  0  0  0  1  1  1  1  0  
DIS                 0  0  0  0  0  0  0  0  1  0  
DISABLE             0  0  0  1  0  0  0  0  0  1  
DISABLED            1  0  0  1  0  0  0  0  0  0  
DISADVANTAGE        0  0  0  0  1  0  0  1  0  0  
DISAGREE            0  0  0  0  0  0  0  0  0  1  
DISANIMATES         0  0  0  0  0  0  0  0  0  1  
DISANNUL            0  0  0  1  0  0  0  0  0  0  
DISANNULS           0  1  0  0  0  0  0  0  0  0  
DISARMED            1  0  0  0  0  0  0  0  0  0  
DISARMETH           0  0  0  0  0  1  0  0  0  0  
DISARMS             0  0  0  1  0  0  0  0  0  0  
DISASTER            1  0  1  0  0  0  0  0  0  0  
DISBENCH            0  0  0  0  1  0  0  0  0  0  
DISBURSE            0  0  0  0  1  0  0  0  0  0  
DISCANDY            0  0  0  1  0  0  0  0  0  0  
DISCANDYING         0  0  1  0  0  0  0  0  0  0  
DISCARDED           0  0  0  0  0  0  1  1  0  0  
DISCASED            1  0  0  0  0  0  0  0  0  0  
DISCERN             0  0  0  0  0  1  0  1  1  1  
DISCERNER           0  1  0  0  0  0  0  0  0  0  
DISCHARG            1  1  0  1  1  0  0  0  0  1  
DISCHARGE           0  1  0  1  1  1  1  1  0  1  
DISCHARGED          0  0  0  0  0  0  0  1  0  0  
DISCIPLED           1  0  0  0  0  0  0  0  0  0  
DISCIPLIN           0  0  0  0  1  0  0  0  0  0  
DISCIPLINE          0  0  0  0  0  1  0  0  1  1  
DISCIPLINES         0  0  0  0  0  0  0  0  1  0  
DISCLAIM            0  0  0  0  1  0  0  0  0  0  
DISCLAIMING         0  0  0  0  0  0  1  0  0  0  
DISCLOS             0  0  0  0  0  0  1  0  0  0  
DISCLOSE            1  0  0  0  0  0  0  0  0  0  
DISCLOSES           1  0  0  0  0  0  0  0  0  0  
DISCOLOUR           0  0  0  0  0  0  0  0  1  0  
DISCOLOURED         0  0  0  0  0  0  0  0  0  1  
DISCOLOURS          0  0  0  0  0  0  0  1  0  0  
DISCOMFIT           0  1  0  0  0  0  0  0  0  0  
DISCOMFITED         0  1  0  0  0  0  1  0  0  0  
DISCOMFITURE        0  0  0  0  0  0  0  0  1  0  
DISCOMFORT          0  0  1  0  0  0  0  1  0  0  
DISCONTENT          1  1  0  0  0  1  1  0  0  1  
DISCONTENTED        0  0  1  0  1  1  0  0  1  0  
DISCONTENTS         0  0  1  0  0  0  0  1  0  0  
DISCORD             1  0  0  1  0  0  0  1  1  1  
DISCORDANT          0  0  0  0  0  0  0  1  0  0  
DISCORDS            0  1  0  0  0  0  0  0  0  0  
DISCOURSE           1  1  0  1  1  1  1  1  1  1  
DISCOURSED          0  0  0  0  1  0  0  0  0  0  
DISCOURSER          0  1  0  0  0  0  0  0  0  0  
DISCOURSES          0  0  0  1  0  0  0  0  0  0  
DISCOURTESY         0  0  0  0  0  1  0  0  0  0  
DISCOVER            0  0  1  1  1  1  0  0  1  1  
DISCOVERED          0  0  1  1  0  0  0  0  0  1  
DISCOVERERS         0  0  0  0  0  0  0  1  0  0  
DISCOVERIES         0  0  1  0  0  0  0  0  0  0  
DISCOVERING         0  0  0  1  0  0  0  0  0  0  
DISCOVERY           0  0  1  1  1  0  0  0  1  0  
DISCREDIT           0  0  1  0  0  0  0  0  0  0  
DISCREDITED         0  0  1  0  0  0  0  0  0  0  
DISCREET            0  0  0  0  1  0  0  1  0  0  
DISCRETION          0  1  1  1  1  0  0  1  1  0  
DISCRETIONS         0  0  0  0  0  0  0  0  0  1  
DISCUSS             0  0  0  0  0  0  0  0  1  0  
DISDAIN             1  1  0  1  1  1  1  1  0  1  
DISDAINETH          1  0  0  0  0  0  0  0  0  0  
DISDAINFUL          0  0  1  1  0  0  0  0  1  0  
DISDAINING          0  0  0  0  0  1  0  0  1  1  
DISDAINS            1  0  0  0  1  1  0  0  0  0  
DISEAS              0  0  0  0  0  1  0  1  0  0  
DISEASE             1  1  0  0  1  0  0  1  1  0  
DISEASED            1  0  0  0  0  0  1  1  0  0  
DISEASES            0  1  0  1  0  0  0  1  0  1  
DISEDG              0  0  0  0  0  1  0  0  0  0  
DISFIGURE           0  0  0  0  1  0  0  0  0  0  
DISGORGE            0  0  0  1  0  0  0  1  0  0  
DISGRAC             0  1  0  0  0  0  0  0  1  0  
DISGRACE            1  1  1  1  1  1  0  1  1  1  
DISGRACED           1  0  1  0  0  0  0  1  1  0  
DISGRACEFUL         0  0  0  0  0  0  0  0  1  0  
DISGRACES           0  0  1  1  0  0  0  0  0  1  
DISGRACING          0  0  0  0  0  0  0  0  0  1  
DISGUIS             0  0  0  1  1  0  0  0  0  1  
DISGUISE            0  0  1  0  0  1  0  0  1  0  
DISGUISED           0  1  0  1  0  1  0  1  0  0  
DISGUISES           0  0  0  0  0  0  1  0  0  0  
DISH                0  0  1  1  0  1  1  1  0  0  
DISHEARTEN          0  0  0  0  0  0  0  0  1  0  
DISHES              0  0  0  0  0  1  1  0  0  0  
DISHONEST           0  0  0  1  0  0  0  1  0  0  
DISHONESTLY         0  0  0  0  1  1  0  0  0  0  
DISHONOUR           0  1  1  1  1  1  1  0  1  1  
DISHONOURABLE       0  0  0  0  0  0  0  1  1  0  
DISHONOURED         0  1  0  0  0  0  0  0  0  1  
DISHONOURS          0  1  0  0  1  0  0  0  0  0  
DISINHERIT          0  1  0  0  0  0  0  0  0  0  
DISINHERITED        0  1  0  0  0  0  0  0  0  0  
DISLIK              1  0  0  0  0  0  0  0  0  0  
DISLIKE             0  0  1  1  0  0  1  1  0  1  
DISLIKES            0  1  0  0  1  0  0  0  0  0  
DISLIMNS            0  0  0  1  0  0  0  0  0  0  
DISLODG             0  0  0  0  0  1  0  0  0  0  
DISLOYAL            0  0  0  0  0  1  0  0  0  0  
DISLOYALTY          0  0  0  1  0  0  0  0  0  0  
DISMAL              0  1  1  0  0  0  1  0  1  1  
DISMAY              0  0  0  0  1  0  0  0  1  1  
DISMISS             0  1  0  0  1  1  0  1  1  1  
DISMISSION          0  0  1  0  0  1  0  0  0  0  
DISMOUNTED          0  0  0  0  0  0  0  0  1  0  
DISOBEDIENCE        1  0  0  0  1  1  1  0  0  1  
DISOBEY             0  0  0  0  0  0  0  0  1  1  
DISORDER            0  1  0  0  0  1  0  0  1  0  
DISPARAGEMENT       0  0  0  1  0  0  0  0  0  0  
DISPATCH            1  1  1  1  1  1  0  1  1  1  
DISPENSATION        0  0  0  0  0  0  0  0  0  1  
DISPENSE            1  1  0  1  0  0  0  0  0  1  
DISPERS             0  0  0  1  0  0  0  1  1  1  
DISPERSE            1  1  0  0  0  0  0  0  1  0  
DISPERSED           0  0  0  0  0  0  0  0  1  0  
DISPLAC             0  0  0  0  0  0  0  1  0  1  
DISPLACE            0  0  0  0  0  1  0  0  0  0  
DISPLAY             0  0  0  0  0  0  0  0  1  1  
DISPLEAS            0  0  0  1  0  0  0  0  0  1  
DISPLEASE           0  0  0  0  0  0  1  0  0  0  
DISPLEASING         0  0  0  0  0  0  1  1  0  0  
DISPLEASURE         1  1  1  1  1  1  0  1  1  0  
DISPLEASURES        0  0  1  0  0  0  0  0  1  0  
DISPONGE            0  0  1  0  0  0  0  0  0  0  
DISPORT             0  1  0  0  0  0  0  0  0  0  
DISPOS              0  1  1  1  1  1  0  1  1  0  
DISPOSE             0  0  0  1  0  0  0  1  1  0  
DISPOSED            1  0  0  0  0  0  1  0  0  1  
DISPOSING           0  1  0  0  1  0  0  0  0  0  
DISPOSITION         0  0  1  1  1  0  0  0  0  0  
DISPOSITIONS        1  0  0  0  1  0  0  0  0  0  
DISPRAIS            0  0  1  0  0  0  0  1  0  0  
DISPRAISE           1  0  0  0  0  0  0  1  1  0  
DISPRAISING         0  0  0  0  0  0  0  1  0  0  
DISPROPERTIED       0  0  0  0  1  0  0  0  0  0  
DISPROPORTION       0  1  0  0  0  0  0  0  0  0  
DISPROV             0  0  0  0  0  1  0  0  0  0  
DISPROVE            0  1  0  0  0  0  0  0  0  0  
DISPURSED           0  0  0  0  0  0  0  0  0  1  
DISPUTABLE          0  0  0  1  0  0  0  0  0  0  
DISPUTATION         0  0  0  0  0  0  1  0  0  0  
DISPUTATIONS        0  0  0  0  0  0  0  0  1  0  
DISPUTE             0  0  0  0  0  0  0  0  0  1  
DISPUTING           0  0  0  0  0  0  0  0  1  0  
DISQUIET            0  0  1  0  0  0  0  0  0  0  
DISROBE             0  0  0  0  0  1  0  0  0  0  
DISSEMBLE           0  1  0  0  1  0  0  0  1  0  
DISSEMBLING         0  1  1  1  1  1  0  0  0  1  
DISSENSION          0  1  0  0  1  0  0  0  1  1  
DISSENSIONS         0  0  0  0  0  0  0  0  1  0  
DISSENTIOUS         0  0  0  0  1  0  0  0  1  0  
DISSEVER            1  0  0  0  0  0  0  0  0  0  
DISSOLUTELY         0  0  0  0  0  0  1  0  0  0  
DISSOLV             0  0  0  0  1  0  0  0  0  0  
DISSOLVE            0  0  1  1  0  0  0  0  0  0  
DISSOLVED           1  0  0  0  0  0  0  0  0  0  
DISSUADE            1  0  1  1  0  0  0  0  0  0  
DISTAFF             0  0  0  0  0  1  0  0  0  0  
DISTAIN             0  0  0  1  0  0  0  0  0  0  
DISTANCE            1  1  1  1  1  0  1  1  1  1  
DISTEMPER           0  0  0  0  0  1  0  0  1  0  
DISTEMPERATURE      0  0  0  0  0  0  1  1  0  0  
DISTEMPERATURES     0  0  0  0  1  0  0  0  0  0  
DISTEMPERED         1  0  0  0  0  0  0  1  0  0  
DISTIL              1  0  0  0  0  1  0  0  1  0  
DISTILL             0  0  0  1  0  0  0  0  0  0  
DISTILLATION        1  0  0  0  0  0  0  0  0  0  
DISTILLED           1  0  0  0  0  0  0  0  0  0  
DISTILLS            1  0  0  0  0  0  0  0  0  0  
DISTINCTION         1  0  1  0  1  1  0  0  0  0  
DISTINCTLY          0  1  0  0  1  0  0  0  0  0  
DISTINGU            0  0  0  0  0  0  0  0  1  0  
DISTINGUISH         0  1  0  1  0  1  0  0  0  1  
DISTRACT            0  0  1  0  1  0  1  0  0  1  
DISTRACTED          0  0  1  0  1  0  0  1  0  0  
DISTRACTION         1  0  1  0  0  0  1  0  0  0  
DISTRACTIONS        0  0  1  0  0  0  0  0  0  0  
DISTRAIN            0  0  0  0  0  0  0  0  1  0  
DISTRESS            0  0  1  1  0  1  1  0  1  1  
DISTRESSED          0  1  0  0  1  0  0  0  0  0  
DISTRESSFUL         0  0  0  0  0  0  0  0  1  1  
DISTRIBUTE          0  0  0  0  1  0  0  0  0  0  
DISTRIBUTED         0  0  0  0  1  0  0  0  0  0  
DISTRIBUTION        0  0  0  0  1  0  0  0  0  0  
DISTRUST            0  0  1  0  0  0  0  0  0  1  
DISTRUSTFUL         0  0  0  0  0  0  0  0  1  0  
DISTURB             0  1  0  0  1  0  0  0  1  1  
DISTURBED           0  0  0  0  0  0  1  0  0  0  
DISTURBING          0  0  0  0  1  0  0  0  0  0  
DIT                 0  0  0  0  0  0  0  0  1  0  
DITCH               0  0  1  1  1  1  1  0  0  0  
DITCHERS            0  0  0  0  0  0  1  0  0  0  
DITCHES             0  0  0  0  1  0  0  0  0  0  
DITES               0  0  0  0  0  0  0  0  1  0  
DITTIES             0  0  0  0  0  0  1  0  0  0  
DITTY               0  0  0  1  0  0  1  0  0  0  
DIURNAL             1  0  0  0  0  0  0  0  0  0  
DIVE                0  0  0  0  0  0  1  0  0  0  
DIVER               0  0  1  0  0  0  0  0  0  0  
DIVERS              0  1  1  1  0  0  1  1  1  1  
DIVERSELY           0  0  0  0  1  0  0  0  0  0  
DIVERT              1  0  0  0  0  0  0  0  1  0  
DIVERTED            0  0  1  1  0  0  0  0  0  0  
DIVES               0  0  0  0  0  0  1  0  0  0  
DIVEST              0  0  0  0  0  0  0  0  1  0  
DIVIDE              1  1  1  1  1  1  1  1  1  1  
DIVIDED             1  0  1  1  0  0  1  1  0  1  
DIVIN               0  0  0  0  0  0  0  0  1  0  
DIVINATION          0  0  0  0  0  1  0  1  0  0  
DIVINE              1  1  1  1  1  1  1  1  0  1  
DIVINENESS          0  0  0  0  0  1  0  0  0  0  
DIVINER             0  0  0  0  1  0  0  0  0  0  
DIVINES             0  0  0  0  1  0  0  0  0  0  
DIVINEST            0  0  0  0  0  0  0  0  1  0  
DIVINING            1  1  0  0  0  0  0  0  0  0  
DIVINITY            0  0  0  0  0  0  1  1  0  0  
DIVISION            0  0  1  0  1  0  1  1  0  1  
DIVISIONS           0  0  1  0  0  0  0  1  0  0  
DIVORC              0  0  0  0  0  0  0  1  0  0  
DIVORCE             0  1  1  1  0  1  0  1  1  0  
DIVORCED            0  1  0  0  0  0  0  0  0  0  
DIVORCING           0  0  0  1  0  0  0  0  0  0  
DIVULGED            1  0  0  0  0  0  0  0  0  0  
DIZZY               0  0  0  0  0  0  1  0  0  1  
DO                  1  1  1  1  1  1  1  1  1  1  
DOCKS               0  0  0  0  0  0  0  0  1  0  
DOCTOR              1  1  0  0  1  1  0  1  0  0  
DOCTORS             1  0  0  0  0  0  0  0  0  0  
DOCTRINE            1  1  0  1  0  0  0  0  0  0  
DOCUMENT            0  0  0  0  0  0  1  0  0  0  
DODGE               0  0  1  0  0  0  0  0  0  0  
DOE                 0  0  0  1  0  0  0  0  0  0  
DOER                1  0  0  0  0  0  0  0  0  0  
DOERS               0  0  1  0  0  1  0  0  0  0  
DOES                1  1  1  1  1  1  1  1  1  1  
DOEST               0  0  0  0  0  0  1  0  0  0  
DOFF                0  0  0  0  0  0  0  1  0  0  
DOG                 1  1  1  1  1  1  1  1  1  1  
DOGFISH             0  0  0  0  0  0  0  0  1  0  
DOGG                0  0  0  0  0  1  0  0  0  1  
DOGGED              0  0  0  0  0  0  0  0  0  1  
DOGS                0  1  0  1  1  1  1  1  1  1  
DOIGTS              0  0  0  0  0  0  0  0  1  0  
DOING               1  1  0  1  1  1  1  1  1  1  
DOINGS              0  0  0  0  1  0  0  0  0  0  
DOIT                0  0  0  0  1  1  0  1  0  1  
DOITS               0  0  0  1  0  0  0  0  0  0  
DOLABELLA           0  0  1  1  0  0  0  0  0  0  
DOLE                1  0  0  1  0  0  1  1  0  0  
DOLEFUL             0  0  0  0  0  0  0  1  0  0  
DOLL                0  0  0  0  0  0  0  1  1  0  
DOLOROUS            0  0  1  0  0  0  0  0  0  0  
DOLOURS             0  0  0  0  0  1  0  0  0  0  
DOLPHIN             1  0  0  1  0  0  0  1  1  0  
DOMESTIC            0  0  1  0  0  1  0  0  0  0  
DOMINION            0  0  0  0  0  1  0  0  0  0  
DOMINIONS           0  0  0  1  0  0  0  0  0  0  
DOMITIUS            0  0  1  0  0  0  0  0  0  0  
DOMMELTON           0  0  0  0  0  0  0  1  0  0  
DON                 0  0  0  0  0  0  0  1  0  0  
DONATION            0  0  0  0  1  0  0  0  0  0  
DONC                0  0  0  0  0  0  0  0  1  0  
DONCASTER           0  0  0  0  0  0  0  1  0  0  
DONE                1  1  1  1  1  1  1  1  1  1  
DONN                0  0  1  0  0  0  1  0  0  0  
DONNE               0  0  0  0  0  0  0  0  1  0  
DONNER              0  0  0  0  0  0  0  0  1  0  
DONNERAI            0  0  0  0  0  0  0  0  1  0  
DOOM                1  1  1  1  1  0  1  0  1  1  
DOOMSDAY            0  0  0  1  1  0  1  1  0  0  
DOOR                0  1  1  1  1  1  1  1  1  1  
DOORKEEPER          0  1  0  0  0  0  0  0  0  0  
DOORS               0  1  1  1  1  1  1  1  1  1  
DOROTHY             0  0  0  0  0  1  0  1  0  0  
DOST                1  1  1  1  1  1  1  1  1  1  
DOTAGE              0  0  1  0  0  0  0  0  0  0  
DOTANT              0  0  0  0  0  1  0  0  0  0  
DOTARDS             0  0  0  0  0  1  0  0  0  0  
DOTE                1  1  0  1  1  0  0  0  0  0  
DOTED               0  0  0  0  0  0  0  1  0  0  
DOTES               0  0  0  1  0  0  1  0  0  0  
DOTETH              0  0  0  0  0  0  1  0  0  0  
DOTH                1  1  1  1  1  1  1  1  1  1  
DOTING              1  0  1  0  1  0  0  1  1  0  
DOUBLE              1  1  1  1  1  1  1  1  0  1  
DOUBLED             0  0  1  1  1  0  0  0  0  0  
DOUBLET             0  0  0  1  0  1  1  1  1  1  
DOUBLETS            0  0  0  0  1  0  0  0  0  1  
DOUBLING            0  0  1  0  0  1  0  0  0  0  
DOUBLY              0  0  1  0  1  0  0  0  0  0  
DOUBT               1  1  1  1  1  1  1  1  1  1  
DOUBTED             0  1  0  0  0  0  0  0  0  0  
DOUBTFUL            0  1  0  1  0  0  1  1  0  1  
DOUBTFULLY          0  0  0  1  0  0  0  0  0  0  
DOUBTING            1  1  0  0  0  1  0  0  0  1  
DOUBTLESS           0  1  0  0  1  1  1  0  1  1  
DOUBTS              0  0  0  1  0  1  0  0  0  0  
DOUGHTY             0  0  1  0  0  0  0  0  0  0  
DOUGHY              0  0  1  0  0  0  0  0  0  0  
DOUGLAS             0  0  0  0  0  0  1  1  0  0  
DOUT                0  0  0  0  0  0  0  0  1  0  
DOUTE               0  0  0  0  0  0  0  0  1  0  
DOUTS               0  0  0  0  0  0  1  0  0  0  
DOVE                1  0  1  0  0  1  1  1  1  1  
DOVER               0  0  0  0  0  0  0  0  0  1  
DOVES               0  1  0  0  0  1  0  0  1  0  
DOW                 0  0  0  0  0  0  0  0  0  1  
DOWER               1  1  1  0  0  0  0  0  0  1  
DOWLAS              0  0  0  0  0  0  1  0  0  0  
DOWN                1  1  1  1  1  1  1  1  1  1  
DOWNFALL            0  1  0  0  0  0  0  0  0  1  
DOWNRIGHT           0  1  0  1  1  0  0  0  1  0  
DOWNS               0  0  0  0  0  0  0  0  0  1  
DOWNWARD            0  0  1  0  0  0  0  0  0  0  
DOWNY               0  0  0  1  0  0  0  1  0  1  
DOWRIES             0  0  0  0  0  0  0  0  0  1  
DOWRY               0  1  0  1  0  0  0  0  1  1  
DOWSABEL            0  0  0  0  1  0  0  0  0  0  
DOZEN               0  1  1  0  1  1  1  1  1  0  
DRAB                0  0  0  0  0  0  0  0  0  1  
DRACHMA             0  0  0  0  1  0  0  0  0  0  
DRAFF               0  0  0  0  0  0  0  1  0  0  
DRAG                0  1  0  0  0  0  0  1  1  1  
DRAGGED             0  0  0  0  0  0  0  0  0  1  
DRAGGING            0  0  0  0  0  0  0  1  0  0  
DRAGON              0  0  0  0  1  1  1  0  1  0  
DRAGONISH           0  0  0  1  0  0  0  0  0  0  
DRAGONS             0  0  0  0  0  1  0  1  0  0  
DRAIN               0  1  0  0  0  0  0  0  0  1  
DRAINED             1  0  0  0  0  0  0  0  0  0  
DRAM                1  0  0  0  0  1  0  1  0  0  
DRAMATIS            1  1  1  1  1  1  1  1  1  1  
DRANK               1  0  0  0  0  0  0  0  0  0  
DRAUGHT             0  0  0  0  0  0  0  0  0  1  
DRAVE               0  0  1  1  0  0  0  0  0  0  
DRAW                1  1  1  1  1  1  1  1  1  1  
DRAWER              0  0  0  0  0  0  1  1  0  0  
DRAWERS             0  0  0  0  0  0  1  1  0  0  
DRAWING             0  1  0  1  0  0  0  1  1  0  
DRAWN               1  1  0  1  1  1  1  1  1  1  
DRAWS               0  0  1  0  1  1  1  1  1  1  
DREAD               0  1  1  1  0  1  0  1  1  1  
DREADED             0  0  0  1  1  1  0  1  0  0  
DREADFUL            1  1  0  0  0  0  0  1  1  1  
DREADING            1  0  0  0  0  0  0  0  0  0  
DREAM               1  1  1  1  1  1  0  1  1  1  
DREAMER             0  0  0  0  0  0  1  0  0  0  
DREAMEST            0  0  0  0  0  0  1  0  0  0  
DREAMING            1  1  0  0  0  0  0  0  0  0  
DREAMS              1  1  1  1  0  1  0  0  0  1  
DREAMT              0  0  0  1  1  0  1  1  0  0  
DREARNING           0  0  0  1  0  0  0  0  0  0  
DREGS               1  0  0  0  0  1  0  0  0  0  
DRENCH              0  0  1  0  1  0  1  0  1  1  
DRESS               1  0  1  1  0  1  1  1  1  1  
DRESSED             1  0  0  0  0  0  1  0  0  1  
DRESSING            1  0  0  0  0  0  0  0  0  0  
DRESSINGS           1  0  0  0  0  0  0  0  0  0  
DREW                0  1  1  1  1  1  0  1  0  1  
DRIED               1  1  1  0  0  0  1  1  0  0  
